pilot_id,cohort_id,scope_level,scope_name,scope_gb_code,province,province_code,prefecture,prefecture_code,county,county_code,year,approval_date,approval_year,first_full_year,ever_treated,post_approval_year,post_full_year,event_time_approval_year,event_time_full_year
AI016,C8,地级市,沈阳市,210100,辽宁省,210000,沈阳市,210100,,,2019,2021-11-13,2021,2022,1,0,0,-2,-3
AI016,C8,地级市,沈阳市,210100,辽宁省,210000,沈阳市,210100,,,2020,2021-11-13,2021,2022,1,0,0,-1,-2
AI016,C8,地级市,沈阳市,210100,辽宁省,210000,沈阳市,210100,,,2021,2021-11-13,2021,2022,1,1,0,0,-1
AI016,C8,地级市,沈阳市,210100,辽宁省,210000,沈阳市,210100,,,2022,2021-11-13,2021,2022,1,1,1,1,0
AI016,C8,地级市,沈阳市,210100,辽宁省,210000,沈阳市,210100,,,2023,2021-11-13,2021,2022,1,1,1,2,1
AI016,C8,地级市,沈阳市,210100,辽宁省,210000,沈阳市,210100,,,2024,2021-11-13,2021,2022,1,1,1,3,2
AI016,C8,地级市,沈阳市,210100,辽宁省,210000,沈阳市,210100,,,2025,2021-11-13,2021,2022,1,1,1,4,3
AI017,C8,地级市,哈尔滨市,230100,黑龙江省,230000,哈尔滨市,230100,,,2010,2021-11-13,2021,2022,1,0,0,-11,-12
AI017,C8,地级市,哈尔滨市,230100,黑龙江省,230000,哈尔滨市,230100,,,2011,2021-11-13,2021,2022,1,0,0,-10,-11
AI017,C8,地级市,哈尔滨市,230100,黑龙江省,230000,哈尔滨市,230100,,,2012,2021-11-13,2021,2022,1,0,0,-9,-10
AI017,C8,地级市,哈尔滨市,230100,黑龙江省,230000,哈尔滨市,230100,,,2013,2021-11-13,2021,2022,1,0,0,-8,-9
AI017,C8,地级市,哈尔滨市,230100,黑龙江省,230000,哈尔滨市,230100,,,2014,2021-11-13,2021,2022,1,0,0,-7,-8
AI017,C8,地级市,哈尔滨市,230100,黑龙江省,230000,哈尔滨市,230100,,,2015,2021-11-13,2021,2022,1,0,0,-6,-7
AI017,C8,地级市,哈尔滨市,230100,黑龙江省,230000,哈尔滨市,230100,,,2016,2021-11-13,2021,2022,1,0,0,-5,-6
AI017,C8,地级市,哈尔滨市,230100,黑龙江省,230000,哈尔滨市,230100,,,2017,2021-11-13,2021,2022,1,0,0,-4,-5
AI017,C8,地级市,哈尔滨市,230100,黑龙江省,230000,哈尔滨市,230100,,,2018,2021-11-13,2021,2022,1,0,0,-3,-4
AI017,C8,地级市,哈尔滨市,230100,黑龙江省,230000,哈尔滨市,230100,,,2019,2021-11-13,2021,2022,1,0,0,-2,-3
AI017,C8,地级市,哈尔滨市,230100,黑龙江省,230000,哈尔滨市,230100,,,2020,2021-11-13,2021,2022,1,0,0,-1,-2
AI017,C8,地级市,哈尔滨市,230100,黑龙江省,230000,哈尔滨市,230100,,,2021,2021-11-13,2021,2022,1,1,0,0,-1
AI017,C8,地级市,哈尔滨市,230100,黑龙江省,230000,哈尔滨市,230100,,,2022,2021-11-13,2021,2022,1,1,1,1,0
AI017,C8,地级市,哈尔滨市,230100,黑龙江省,230000,哈尔滨市,230100,,,2023,2021-11-13,2021,2022,1,1,1,2,1
AI017,C8,地级市,哈尔滨市,230100,黑龙江省,230000,哈尔滨市,230100,,,2024,2021-11-13,2021,2022,1,1,1,3,2
AI017,C8,地级市,哈尔滨市,230100,黑龙江省,230000,哈尔滨市,230100,,,2025,2021-11-13,2021,2022,1,1,1,4,3
AI018,C8,地级市,郑州市,410100,河南省,410000,郑州市,410100,,,2010,2021-11-13,2021,2022,1,0,0,-11,-12
AI018,C8,地级市,郑州市,410100,河南省,410000,郑州市,410100,,,2011,2021-11-13,2021,2022,1,0,0,-10,-11
AI018,C8,地级市,郑州市,410100,河南省,410000,郑州市,410100,,,2012,2021-11-13,2021,2022,1,0,0,-9,-10
AI018,C8,地级市,郑州市,410100,河南省,410000,郑州市,410100,,,2013,2021-11-13,2021,2022,1,0,0,-8,-9
AI018,C8,地级市,郑州市,410100,河南省,410000,郑州市,410100,,,2014,2021-11-13,2021,2022,1,0,0,-7,-8
AI018,C8,地级市,郑州市,410100,河南省,410000,郑州市,410100,,,2015,2021-11-13,2021,2022,1,0,0,-6,-7
AI018,C8,地级市,郑州市,410100,河南省,410000,郑州市,410100,,,2016,2021-11-13,2021,2022,1,0,0,-5,-6
AI018,C8,地级市,郑州市,410100,河南省,410000,郑州市,410100,,,2017,2021-11-13,2021,2022,1,0,0,-4,-5
AI018,C8,地级市,郑州市,410100,河南省,410000,郑州市,410100,,,2018,2021-11-13,2021,2022,1,0,0,-3,-4
AI018,C8,地级市,郑州市,410100,河南省,410000,郑州市,410100,,,2019,2021-11-13,2021,2022,1,0,0,-2,-3
AI018,C8,地级市,郑州市,410100,河南省,410000,郑州市,410100,,,2020,2021-11-13,2021,2022,1,0,0,-1,-2
AI018,C8,地级市,郑州市,410100,河南省,410000,郑州市,410100,,,2021,2021-11-13,2021,2022,1,1,0,0,-1
AI018,C8,地级市,郑州市,410100,河南省,410000,郑州市,410100,,,2022,2021-11-13,2021,2022,1,1,1,1,0
AI018,C8,地级市,郑州市,410100,河南省,410000,郑州市,410100,,,2023,2021-11-13,2021,2022,1,1,1,2,1
AI018,C8,地级市,郑州市,410100,河南省,410000,郑州市,410100,,,2024,2021-11-13,2021,2022,1,1,1,3,2
AI018,C8,地级市,郑州市,410100,河南省,410000,郑州市,410100,,,2025,2021-11-13,2021,2022,1,1,1,4,3
